OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-35597,2025-263J,2025-11-21T16:00:05.000256,16.01477990,.0002151,43.0008,252.5752,257.7784,88.0178,0,U,66493,999,224,-.19097E-2,-.1108423E-1,.40209E-3
STARLINK-35689,2025-263K,2025-11-21T16:00:05.000256,16.01210608,.0002123,43.0009,252.5864,260.4271,80.9392,0,U,66494,999,224,-.19319E-2,-.1103981E-1,.39799E-3
STARLINK-35832,2025-263L,2025-11-21T16:00:05.000256,16.01608488,.0002131,43.0009,252.5702,262.0282,85.6833,0,U,66495,999,224,-.19077E-2,-.111566E-1,.40748E-3
STARLINK-35909,2025-263M,2025-11-21T16:00:05.000256,16.01721729,.0002073,43.0010,252.5659,256.7410,92.7016,0,U,66496,999,224,-.18972E-2,-.1116935E-1,.40884E-3
STARLINK-35899,2025-263N,2025-11-21T16:00:05.000256,16.01809489,.0002211,43.0009,252.5619,260.4521,90.5115,0,U,66497,999,224,-.1877E-2,-.111083E-1,.40516E-3
STARLINK-35907,2025-263P,2025-11-21T16:00:05.000256,16.01908986,.0002186,43.0008,252.5581,257.8153,94.7118,0,U,66498,999,224,-.18709E-2,-.1113711E-1,.40753E-3
STARLINK-35816,2025-263Q,2025-11-21T16:00:05.000256,16.02090325,.0002121,43.0009,252.5509,258.7988,96.5510,0,U,66499,999,224,-.18708E-2,-.1125418E-1,.41621E-3
STARLINK-35894,2025-263R,2025-11-21T16:00:05.000256,16.01940576,.000232,43.0008,252.5545,253.7076,100.1396,0,U,66500,999,224,-.16612E-2,-.991968E-2,.3301E-3
STARLINK-35897,2025-263S,2025-11-21T16:00:05.000256,16.02186808,.0002071,43.0009,252.5469,260.3160,96.6320,0,U,66501,999,224,-.18595E-2,-.1125033E-1,.4164E-3
STARLINK-35922,2025-263T,2025-11-21T16:00:05.000256,16.02502412,.0002147,43.0010,252.5345,261.8928,99.9158,0,U,66502,999,224,-.18307E-2,-.1128464E-1,.42019E-3
STARLINK-35917,2025-263U,2025-11-21T16:00:05.000256,16.02730836,.00021406,43.0010,252.5258,259.6800,105.5042,0,U,66503,999,224,-.18127502E-2,-.1132639E-1,.42410856E-3
STARLINK-35916,2025-263V,2025-11-21T16:00:05.000256,16.02824650,.0002053,43.0010,252.5219,251.2926,115.4430,0,U,66504,999,224,-.17854E-2,-.1121903E-1,.41724E-3
STARLINK-34766,2025-263W,2025-11-21T16:00:05.000256,16.02318275,.0002,43.0012,252.5421,261.2636,97.5871,0,U,66505,999,224,-.18536E-2,-.1130117E-1,.42045E-3
STARLINK-34765,2025-263X,2025-11-21T16:00:05.000256,16.02389806,.0002052,43.0013,252.5389,257.9856,102.1747,0,U,66506,999,224,-.1835E-2,-.1123633E-1,.41639E-3
STARLINK-34767,2025-263Y,2025-11-21T16:00:05.000256,16.02630136,.0002078,43.0015,252.5300,257.1338,106.5546,0,U,66507,999,224,-.18174E-2,-.112877E-1,.421E-3
STARLINK-35608,2025-263Z,2025-11-21T16:00:05.000256,16.02921099,.0002112,43.0009,252.5184,257.5605,110.5622,0,U,66508,999,224,-.17922E-2,-.1132564E-1,.42496E-3
STARLINK-35598,2025-263AA,2025-11-21T16:00:05.000256,16.03405906,.0002117,43.0006,252.5004,257.5890,117.5439,0,U,66509,999,224,-.17371E-2,-.1130076E-1,.42557E-3
STARLINK-35600,2025-263AB,2025-11-21T16:00:05.000256,16.03052659,.0002144,43.0010,252.5132,257.2570,112.7948,0,U,66510,999,224,-.17701E-2,-.1127485E-1,.42211E-3
STARLINK-35444,2025-263AC,2025-11-21T16:00:05.000256,16.03283905,.0002175,43.0007,252.5046,258.6878,114.7504,0,U,66511,999,224,-.17432E-2,-.1125853E-1,.42209E-3
STARLINK-35366,2025-263AD,2025-11-21T16:00:05.000256,16.03542628,.0002095,43.0005,252.4952,258.1982,118.8515,0,U,66512,999,224,-.17213E-2,-.1129049E-1,.42552E-3
STARLINK-35692,2025-263AE,2025-11-21T16:00:05.000256,16.03188374,.0002111,43.0008,252.5084,259.9229,111.9650,0,U,66513,999,224,-.17651E-2,-.113341E-1,.42682E-3
SENTINEL-6B,2025-264A,2025-11-24T02:43:49.615680,12.85876429,.00115448,66.0402,201.3895,270.8045,89.1650,0,U,66514,999,89,.41754008E-2,.969E-5,0
SZ-21 MODULE,2025-246C,2025-11-23T22:21:11.047104,15.61215711,.00046628,41.4753,130.6686,134.1309,225.9915,0,U,66515,999,150,.33497264E-3,.28971E-3,0
SHIJIAN-30A,2025-266A,2025-11-24T14:54:50.399424,15.15683846,.0012886,51.7994,57.7223,292.0616,67.8991,0,U,66545,999,83,.62184E-3,.11718E-3,0
SHIJIAN-30B,2025-266B,2025-11-24T14:56:05.781696,15.15451972,.0010553,51.7975,57.7275,291.3785,68.6065,0,U,66546,999,83,.72123E-3,.13545E-3,0
SHIJIAN-30C,2025-266C,2025-11-24T14:57:21.328128,15.15193734,.0011273,51.7987,57.7330,284.4476,75.5249,0,U,66547,999,83,.52872E-3,.9769E-4,0
CZ-2C R/B,2025-266D,2025-11-24T10:36:09.956160,15.29600061,.0085307,52.0564,58.4160,110.6625,250.3533,0,U,66548,999,81,.40825E-3,.12887E-3,0
GLOBAL-33,2025-267A,2025-11-21T14:18:25.536096,15.30949686,.00067503,42.0189,178.9818,273.7217,86.2848,0,U,66554,999,16,.1251568E-3,.3575E-4,0
ELECTRON KICK STAGE R/B,2025-267B,2025-11-22T23:09:56.138112,15.31558882,.00083988,42.0179,171.0992,283.6508,76.3394,0,U,66555,999,37,.11488137E-3,.3327E-4,0
ELECTRON R/B,2025-267C,2025-11-21T16:32:06.481824,15.83492186,.0218594,42.0620,178.0185,275.5638,82.0326,0,U,66556,999,18,.18539664E-3,.33002E-2,.7327328E-5
TJS-21,2025-269A,2025-11-22T00:38:56.616288,2.00992210,.75179873,51.0366,174.7096,225.0489,41.6572,0,U,66586,999,2,.53569978E-3,.3197E-4,0
CZ-3B R/B,2025-269B,2025-11-23T12:20:01.405824,2.01516013,.75253415,51.3768,174.0599,225.2938,41.2116,0,U,66587,999,6,.49596604E-3,.1032E-3,-.913844E-6
